rollout/return_std,bc/batch,bc/l2_loss,bc/ent_loss,bc/neglogp,bc/epoch,bc/prob_true_act,rollout/return_max,bc/samples_so_far,bc/entropy,bc/l2_norm,rollout/return_min,rollout/return_mean,bc/loss,batch_size
0.6085544657145542,0,0.0,-0.004256815649569035,6.973654358335772,0,0.0061653179703965956,-2.6578587545081973,32,4.256815433502197,50.500144958496094,-4.3378524128347635,-3.509386689122766,6.969397542686203,32
0.5462397905101272,0,0.0,-0.004396272357553244,3.48219438075456,0,0.04260658760675674,-2.545666539168451,32,4.3962721824646,64.41118621826172,-3.93055183859542,-3.246609187859576,3.477798108397007,32
0.46354870765408207,500,0.0,-0.004074717406183481,3.0188366109235085,3,0.06394662529480732,-2.561085561523214,16032,4.074717044830322,107.39366912841797,-3.6912196949124336,-2.9572990965214556,3.014761893517325,32
0.28794348723584046,0,0.0,-0.004040892701596022,7.991098739756003,0,0.05603392725047114,-2.379471582127735,32,4.040892601013184,108.87747955322266,-3.162525503896177,-2.8493340177694337,7.987057847054407,32
0.7619755497819704,500,0.0,-0.0034749058540910482,3.4635952901147933,2,0.10983534330635401,-0.49570546342874877,16032,3.4749057292938232,124.74170684814453,-2.5253115030936897,-1.5015078508236912,3.4601203842607022,32
0.16094385604145006,0,0.0,-0.0031714451033622026,1.9177211844455158,0,0.16338075140272618,-1.0749815684976056,32,3.171444892883301,137.93218994140625,-1.522701453184709,-1.280482364934869,1.9145497393421536,32
0.2876654413253752,500,0.0,-0.002665929729118943,1.6451599359448927,1,0.24511109354989105,-0.48498026500601554,16032,2.6659295558929443,160.93228149414062,-1.3731937629636377,-0.8550514217829914,1.6424940062157738,32
0.6268573965567389,1000,0.0,-0.002205489668995142,3.944557718551896,3,0.3560619611221749,-0.3390368283726275,32032,2.2054896354675293,182.62355041503906,-2.0908933905302547,-0.9101954244892113,3.9423522288829007,32
0.3359415255936557,0,0.0,-0.0021705343388020992,3.813055160914026,0,0.31373538106049614,-0.6124258715135511,32,2.170534133911133,184.96580505371094,-1.5388639338780195,-0.8957984742242843,3.810884626575224,32
0.3871708847551914,500,0.0,-0.00215410185046494,1.861197143764384,1,0.3693127483479471,-0.4207769905042369,16032,2.154101848602295,203.78916931152344,-1.5349877922417363,-0.8558361023344332,1.859043041913919,32
0.09670527566664973,1000,0.0,-0.001905114040710032,1.0538873062650356,3,0.5661265909049399,-0.8749894711509114,32032,1.905113935470581,216.0874786376953,-1.1223749089622288,-0.9905696552632435,1.0519821922243255,32
0.29281037544904226,0,0.0,-0.0017801406793296337,1.1365028197167504,0,0.5960863977121771,-0.6614163197518792,32,1.7801406383514404,221.7806396484375,-1.3484082789800595,-0.9471198788029142,1.1347226790374207,32
0.2916083587736221,500,0.0,-0.0016205406282097101,0.8982734733150796,1,0.6745549798874919,-0.4463146986818174,16032,1.6205404996871948,231.54588317871094,-1.3290743969846517,-0.8754933719726978,0.8966529326868699,32
0.443604989349819,1000,0.0,-0.0014974975492805243,0.768523172777912,2,0.7587610150206072,-0.6102805160335265,32032,1.4974974393844604,238.2821502685547,-1.879898464307189,-1.0445163525902899,0.7670256752286315,32
0.28020644974391906,1500,0.0,-0.001362609793432057,1.1396555424482453,3,0.8017751716265636,-0.5994276269047987,48032,1.3626097440719604,245.0828399658203,-1.2845453859481495,-0.8742062857316342,1.1382929326548132,32
0.3378887043149064,0,0.0,-0.0013577505014836788,0.14884851234850058,0,0.9339224551709988,-0.4840986637282185,32,1.357750415802002,246.2821807861328,-1.2967076413915493,-0.9896581100183539,0.1474907618470169,32
0.1523463665599098,500,0.0,-0.0013318900018930435,0.6958698566676927,1,0.9054255061731423,-0.491774647271086,16032,1.3318899869918823,252.4403839111328,-0.9002621302497573,-0.6846599585594959,0.6945379666657997,32
0.15497025931154987,1000,0.0,-0.0013055080780759454,0.06280870778861863,2,0.9897030068316034,-0.4147112219579867,32032,1.305508017539978,257.4134216308594,-0.8581774532503914,-0.6676350527617615,0.06150319971054269,32
0.30984101734683556,1500,0.0,-0.001236465759575367,0.35775241319615264,3,1.0026745579757865,-0.5274965743446955,48032,1.2364656925201416,263.0459289550781,-1.3716919328871882,-1.033481066240347,0.3565159474365773,32
0.19666069887218354,0,0.0,-0.0012254761531949043,1.3056864131233483,0,0.9452393998667413,-0.29313039818953257,32,1.2254761457443237,266.79290771484375,-0.9072032843250781,-0.6373675726725196,1.3044609369701534,32
0.0807720606502575,500,0.0,-0.001197926001623273,0.07246344312922147,0,1.1017867948587334,-0.42057208830374293,16032,1.1979259252548218,271.2401428222656,-0.6381006069132127,-0.48592278138239636,0.0712655171275982,32
0.0824924527911396,1000,0.0,-0.0011744953226298094,2.3192112243685727,1,1.0011853916934628,-0.4627398443844868,32032,1.1744952201843262,275.6086730957031,-0.7010715495998738,-0.5950476808531675,2.318036729045943,32
0.08314778211814663,1500,0.0,-0.0011474430793896317,4.633954173972741,2,0.9994854993956532,-0.48106716701295227,48032,1.1474430561065674,280.02960205078125,-0.7010147938071896,-0.5861761410666076,4.632806730893352,32
0.20035094814813925,2000,0.0,-0.0011396255576983094,0.5729661008575934,3,0.9685999415520545,-0.5818191643629689,64032,1.1396255493164062,284.3125305175781,-1.1663520887959749,-0.7882279930723598,0.571826475299895,32
0.2874158321092632,0,0.0,-0.001120942528359592,0.2974745036296341,0,0.9629975545231071,-0.30391524938386283,32,1.12094247341156,284.519775390625,-1.210302837745985,-0.7750198640198505,0.29635356110127453,32
0.13185445404394466,500,0.0,-0.0011302164057269692,0.6525296048900053,0,1.106772366801449,-0.6326369265589165,16032,1.130216360092163,288.40045166015625,-0.9949738781724591,-0.8169169213928399,0.6513993884842784,32
0.12511952723464914,1000,0.0,-0.0011396172922104597,1.7448557497368662,1,0.8725688704107941,-0.4055361461796565,32032,1.1396172046661377,291.6394958496094,-0.7187670611601789,-0.5493647073977627,1.7437161324446557,32
0.32487636435692946,1500,0.0,-0.0011122939176857471,0.37656621629848225,2,1.1231927696981352,-0.2796569595229812,48032,1.1122938394546509,295.5198669433594,-1.2134702486109745,-0.6449208052144968,0.3754539223807965,32
0.1599865330048347,2000,0.0,-0.0010354791302233934,0.7023974145138508,3,1.033815833431499,-0.21960485522868112,64032,1.0354790687561035,298.8267822265625,-0.643829229826224,-0.48486513053067026,0.7013619353836275,32
0.12742627487723168,0,0.0,-0.0010857393499463797,2.752364214097476,0,0.9399083354628723,-0.3162421359011205,32,1.085739254951477,301.89556884765625,-0.6873743846081197,-0.4838958120220923,2.7512784747475294,32
0.13854963963578676,500,0.0,-0.0011205892078578472,0.48667528319619796,0,0.9795920976772341,-0.27836013233900303,16032,1.1205891370773315,305.9084167480469,-0.6290209649814642,-0.4286005263082188,0.4855546939883401,32
0.10599988839395366,1000,0.0,-0.001071509555913508,0.6252939616511781,1,0.9611202093218092,-0.31580177274736343,32032,1.0715094804763794,308.6748352050781,-0.5825911950087175,-0.43463894318119856,0.6242224520952646,32
0.15054729263607974,1500,0.0,-0.0011106192832812667,0.519023094388602,2,0.9867707175437812,-0.41464970602828544,48032,1.1106191873550415,313.6131286621094,-0.8126782577164704,-0.5156310686928919,0.5179124751053207,32
0.09836359269703512,2000,0.0,-0.0010502247605472803,1.9440752381361346,3,1.1190016324183896,-0.24709298842753924,64032,1.0502246618270874,315.1553039550781,-0.5384202260829625,-0.3532365914183174,1.9430250133755873,32
0.1650140214708327,2500,0.0,-0.0010475149611011147,0.7650246996454111,3,1.1663534121439807,-0.2393054599451716,80032,1.0475149154663086,318.3010559082031,-0.681756750382192,-0.5562176219566026,0.76397718468431,32
0.07013109137351191,0,0.0,-0.0010430278489366174,0.31170016347808194,0,1.2119782098701757,-0.3609764141438063,32,1.0430277585983276,319.5919494628906,-0.5587552078395674,-0.4422701378702186,0.3106571356291453,32
0.12849863809930603,500,0.0,-0.0010628332383930683,0.9890220055695549,0,0.9916509250142622,-0.2636538466758793,16032,1.0628331899642944,323.2106628417969,-0.5641234732902376,-0.4222317088933778,0.9879591723311618,32
0.1126646740721755,1000,0.0,-0.0010475788731127977,0.4159545865905859,1,1.2233445071160904,-0.30048818758223206,32032,1.0475788116455078,326.64990234375,-0.5829140988062136,-0.4381036142105586,0.4149070077174731,32
0.09796351430654718,1500,0.0,-0.0010743072489276528,0.3383867102997876,2,1.029781033921132,-0.22385213122470304,48032,1.0743072032928467,328.9451904296875,-0.457970403453146,-0.33958797897957993,0.33731240305085997,32
0.08381989089939891,2000,0.0,-0.0010566872078925371,0.24194141730775265,2,1.2017997329948356,-0.3280834798097203,64032,1.0566871166229248,332.1943054199219,-0.5581154179235455,-0.3925515767368779,0.2408847300998601,32
0.11775149583470702,2500,0.0,-0.0010679933475330472,0.18977651966273,3,1.221418428633395,-0.13368505003018072,80032,1.0679932832717896,335.4425048828125,-0.4622577000336605,-0.3178893754335149,0.18870852631519694,32
0.1041918572218974,0,0.0,-0.0010121879167854786,1.3164746953066033,0,1.0671654115194746,-0.27764750305505004,32,1.0121878385543823,339.41790771484375,-0.5918848571018316,-0.40693639540404547,1.3154625073898178,32
0.07942189242732009,500,0.0,-0.0014229611260816455,0.8090476503468511,0,0.7753739368529021,-0.2331059176431154,16032,1.4229611158370972,340.4500732421875,-0.4640278596743883,-0.37070836660095663,0.8076246892207695,32
0.07757875709675223,1000,0.0,-0.0014665329363197088,0.11623387365864403,1,0.9218915196908807,-0.2566365871607559,32032,1.466532826423645,343.12945556640625,-0.47656170901609585,-0.36582813422210164,0.11476734072232432,32
0.1349942084354418,1500,0.0,-0.0014438675716519356,0.9058632382673754,1,0.7939063455089445,-0.31038220625850954,48032,1.4438674449920654,345.3720397949219,-0.6362524193827994,-0.43402050220947785,0.9044193706957234,32
0.12694853516002544,2000,0.0,-0.001441178610548377,1.1695304104411093,2,0.7951157961139961,-0.22846721680252813,64032,1.441178560256958,347.3305358886719,-0.5729980858668569,-0.45397606240949245,1.168089231830561,32
0.06475566710881961,2500,0.0,-0.0014244866324588656,0.5859321794556708,3,0.7596389587766047,-0.2757388614627416,80032,1.424486517906189,351.2713928222656,-0.4471801555810089,-0.38248882939333273,0.5845076928232119,32
0.1829889870064603,3000,0.0,-0.001395231345668435,2.57814613290822,3,0.7854801893310921,-0.24480085237155436,96032,1.3952312469482422,354.1152648925781,-0.7382276019197889,-0.4270950902913683,2.5767509015625514,32
0.08900097459955957,0,0.0,-0.0013973762979730964,0.9733362835080693,0,0.7390527060080656,-0.31801382573030423,32,1.3973761796951294,354.00543212890625,-0.5773790547973476,-0.4324474267225014,0.9719389072100962,32
0.17884377660508544,500,0.0,-0.0014012757455930114,3.6046273957667294,0,0.8598919478455629,-0.2673412758813356,16032,1.401275634765625,357.83013916015625,-0.7755341168813175,-0.46596309168307926,3.6032261200211364,32
0.05702602077105085,1000,0.0,-0.001406029681675136,0.9591151613643573,1,0.7481227467704821,-0.39041168890253175,32032,1.4060295820236206,362.12689208984375,-0.5575409534703795,-0.4779887411401432,0.9577091316826821,32
0.11670590487119513,1500,0.0,-0.0013538619969040155,0.7487126373252606,1,0.8902940375354451,-0.30474035700171953,48032,1.353861927986145,364.5223388671875,-0.605038355322904,-0.46112623346052717,0.7473587753283566,32
0.07150343961498601,2000,0.0,-0.0013055879389867187,1.032015911686233,2,0.968871065065832,-0.33683190334704705,64032,1.305587887763977,367.8487243652344,-0.5362704698691232,-0.4681729082371021,1.0307103237472464,32
0.09825585101574186,2500,0.0,-0.0012737081851810217,0.9574894323844477,2,0.9255819241621854,-0.18617510256444803,80032,1.2737081050872803,372.5293273925781,-0.4561933747099829,-0.3166887989900715,0.9562157241992667,32
1.0887214256067113,3000,0.0,-0.001252300338819623,4.817806646282653,3,0.8847456081223247,-0.21808564316597767,96032,1.2523002624511719,375.6754455566406,-3.0308710406534374,-0.8556238278564706,4.816554345943834,32
0.22925462782320313,0,0.0,-0.0012683826498687267,0.8770304493993589,0,0.9050287453370971,-0.22267789804755012,32,1.2683825492858887,379.0061950683594,-0.8313221720654838,-0.4363525040447712,0.8757620667494902,32
0.16865589159984673,500,0.0,-0.0014221756719052792,0.7445382665608733,0,0.9127166163551885,-0.2055503865612991,16032,1.422175645828247,382.4253234863281,-0.6761764673683501,-0.34540864607597543,0.743116090888968,32
0.04108379971773657,1000,0.0,-0.0014370223507285118,0.938417001771522,1,0.8428300793722205,-0.3008999187950394,32032,1.43702232837677,385.1766052246094,-0.4170977736976056,-0.35941606319011044,0.9369799794207935,32
0.07337042120883107,1500,0.0,-0.0014465454732999206,0.8824434219573585,1,0.7774257905393251,-0.26874002545082476,48032,1.4465453624725342,387.0952453613281,-0.4527718386852939,-0.35921724778454517,0.8809968764840586,32
0.195059136054592,2000,0.0,-0.0014580877032130957,0.5135270477685577,2,0.7547668366707304,-0.23960046576485183,64032,1.458087682723999,392.26220703125,-0.8163646703396807,-0.45535840855536663,0.5120689600653446,32
0.9611931130772979,2500,0.0,-0.0013888756511732936,0.27622942343100565,2,0.9337819297573053,-0.27712215185420064,80032,1.3888756036758423,394.5579528808594,-2.7772226780653,-0.8621245620484842,0.27484054777983236,32
0.07783199677102183,3000,0.0,-0.0013960174983367324,0.9116971688545734,3,0.7094781126801383,-0.20162221714053885,96032,1.3960174322128296,397.91278076171875,-0.40215549879849277,-0.311307651450079,0.9103011513562367,32
0.1737692757720841,3500,0.0,-0.0013541734078899026,0.8595294280243518,3,0.8334303306935412,-0.3593937897858268,112032,1.3541733026504517,400.79388427734375,-0.8369625264385832,-0.5125648621222354,0.8581752546164619,32
0.10989122041256177,0,0.0,-0.0014030382735654712,2.042559590808332,0,0.7614160038372546,-0.1660409925843851,32,1.4030382633209229,402.6592102050781,-0.4394534842722351,-0.3049777741634898,2.0411565525347664,32
0.12086159072609226,500,0.0,-0.0014299057656899095,0.6063825625225052,0,0.8725106954581017,-0.2175295550187002,16032,1.429905652999878,406.5510559082031,-0.5430944358922716,-0.3072299451036088,0.6049526567568153,32
0.039076459004874886,1000,0.0,-0.0014098575338721275,2.350328668033952,1,0.8525264412471112,-0.24161522604845231,32032,1.4098575115203857,408.95953369140625,-0.3612152852856525,-0.2969822942526662,2.34891881050008,32
1.1889613080572157,1500,0.0,-0.0014064658898860216,0.49452742589832444,1,0.7529262198865676,-0.15018153592063754,48032,1.406465768814087,412.5467834472656,-3.22751952172257,-0.8524260416652396,0.4931209600084384,32
0.09292651335123384,2000,0.0,-0.001393394428305328,1.32328483698236,2,0.8414549702365128,-0.2970019242420676,64032,1.3933943510055542,415.6836242675781,-0.5537409951466543,-0.3744893655022679,1.3218914425540547,32
0.09013860533579612,2500,0.0,-0.001355040934868157,4.799661383184801,2,0.7869118057573679,-0.14212272502845735,80032,1.3550409078598022,420.6770935058594,-0.3565518436516868,-0.2376104997441871,4.798306342249933,32
0.20326769399780026,3000,0.0,-0.0013471802230924368,2.002181468047551,3,0.8422589307546442,-0.23110400282166665,96032,1.3471801280975342,423.0429992675781,-0.7650497037393507,-0.44694683835987237,2.0008342878244587,32
0.11188607556771182,3500,0.0,-0.0013552912278100848,2.041482886281087,3,0.8060049445407209,-0.16618038431624882,112032,1.3552911281585693,426.3592224121094,-0.4601707293986692,-0.3208619198081578,2.040127595053277,32
0.055750448609277053,0,0.0,-0.0012770809698849916,2.291354022972315,0,0.8806620967472925,-0.139004819562615,32,1.2770808935165405,429.1301574707031,-0.27981931914109737,-0.19577069293809474,2.29007694200243,32
0.6292951043824802,500,0.0,-0.0013513379963114858,0.8079018737850748,0,0.856903432409905,-0.23451657560508465,16032,1.3513379096984863,433.0868835449219,-1.8403014152136166,-0.582763851812706,0.8065505357887633,32
0.08144578058993354,1000,0.0,-0.001377024920657277,0.27330672377664084,0,0.9821213082576975,-0.13113315519058233,32032,1.3770248889923096,435.28570556640625,-0.3238279979923391,-0.23700959771085764,0.27192969885598356,32
0.041259740743927804,1500,0.0,-0.0013881534105166793,0.34477069342960315,1,0.8658084609312929,-0.2639518413634505,48032,1.388153314590454,438.12860107421875,-0.35579754388345464,-0.30559537775443457,0.34338254001908647,32
0.06727939275861308,2000,0.0,-0.0013618528610095382,0.931342752468991,1,0.8116698727278455,-0.1559518439535168,64032,1.361852765083313,440.404296875,-0.3280596091681218,-0.2477577548686895,0.9299808996079815,32
0.5298489745412037,2500,0.0,-0.0013098533963784575,0.6738188838608955,2,0.8355457090539188,-0.1575162190820265,80032,1.3098533153533936,444.05914306640625,-1.535371982397919,-0.4813745097584615,0.672509030464517,32
0.05163871002737744,3000,0.0,-0.0013471186393871903,0.5234591609554097,2,0.8549827661654814,-0.214271710759931,96032,1.347118616104126,448.2953186035156,-0.3699942157809346,-0.28075445964332174,0.5221120423160225,32
0.053113957680271294,3500,0.0,-0.0013080138014629483,0.4175142283446545,3,0.9832989849139928,-0.21860170504805865,112032,1.3080137968063354,450.59405517578125,-0.3625985997077805,-0.2836716614972829,0.41620621454319157,32
0.04236856621915085,4000,0.0,-0.0012864654418081045,0.8592752034768111,3,0.9277778220230433,-0.11000337325458531,128032,1.2864654064178467,453.49554443359375,-0.21970887270708772,-0.15455925443166052,0.857988738035003,32
0.06571303041572854,0,0.0,-0.0012786865700036287,0.45713636381311046,0,1.0703890187839313,-0.21316833515447797,32,1.2786865234375,455.0918884277344,-0.39324748639410245,-0.3113305851511541,0.45585767724310683,32
0.040979272171572725,500,0.0,-0.001494716270826757,2.3005509218647675,0,0.7150156350775881,-0.100179380237023,16032,1.4947161674499512,459.0823974609375,-0.21862937504556612,-0.1731835704205878,2.2990562055939407,32
0.11590839202352476,1000,0.0,-0.0015224211383610964,1.6622674960570771,0,0.7357098703497569,-0.21839662659112946,32032,1.52242112159729,461.48175048828125,-0.5371316112577915,-0.33627261557248855,1.660745074918716,32
0.07665047192982312,1500,0.0,-0.00145954720210284,3.9273036601937235,1,0.7048241932346141,-0.20879077297649928,48032,1.4595471620559692,464.7376708984375,-0.44074377734432346,-0.3059401678128779,3.9258441129916206,32
0.050690559258082274,2000,0.0,-0.0014544074656441808,2.574785174450956,1,0.7624655197711475,-0.17610841801979404,64032,1.4544074535369873,466.7222900390625,-0.3121640779691006,-0.2438479598153208,2.5733307669853116,32
0.07163902572288089,2500,0.0,-0.001419945270754397,2.3265435370288023,2,0.6633642959836856,-0.10398218197951792,80032,1.419945240020752,469.6175231933594,-0.3251674378698226,-0.19676636869589856,2.325123591758048,32
0.097865271383968,3000,0.0,-0.0014636089326813817,0.8182362671281473,2,0.8097994412302604,-0.13245720524719218,96032,1.4636088609695435,472.60260009765625,-0.3973713263767422,-0.25396150437736653,0.816772658195466,32
0.04385881658920401,3500,0.0,-0.0014408539282158017,0.8594752145750535,3,0.713735674611618,-0.16355541150733188,112032,1.4408538341522217,475.963134765625,-0.2735395446761686,-0.21836105659058375,0.8580343606468377,32
0.3933794323340822,4000,0.0,-0.0013626453001052141,1.4755949218252706,3,0.8247756019812182,-0.14987973630195484,128032,1.3626452684402466,477.3253173828125,-1.2177489895548206,-0.44047625301946025,1.4742322765251654,32
0.1066381645334309,0,0.0,-0.0013557134661823511,4.022790540195586,0,0.7844444418273226,-0.15152946468697337,32,1.3557133674621582,480.9430847167969,-0.40777426151180407,-0.2689977566788002,4.021434826729403,32
0.05804738244856695,500,0.0,-0.001327216043137014,0.6358780815710849,0,0.8781425397636793,-0.1776824963526451,16032,1.3272160291671753,484.9118957519531,-0.33820542740704695,-0.2293301325344146,0.6345508655279479,32
0.07733246830088356,1000,0.0,-0.0014519661199301481,0.6850675547618333,0,0.7906846720935261,-0.14722446909581777,32032,1.4519660472869873,487.48193359375,-0.3521289279578923,-0.20803981603348803,0.6836155886419032,32
0.08858009784698767,1500,0.0,-0.00141244160477072,0.8298207852381819,1,0.8919903683537229,-0.10458133602514863,48032,1.4124414920806885,490.0076904296875,-0.3716815628358745,-0.21830791574084288,0.8284083436334112,32
0.07411545138730591,2000,0.0,-0.0014203506289049983,2.1884753440891442,1,0.656597122020719,-0.19730423812688969,64032,1.4203505516052246,493.11126708984375,-0.3755740844353568,-0.27264619781308286,2.1870549934602392,32
0.05251267896479945,2500,0.0,-0.0012879885034635663,1.0264650416253045,2,0.9410826225973026,-0.15726095974969212,80032,1.2879884243011475,496.9909362792969,-0.3183350394720037,-0.2316236521972314,1.025177053121841,32
0.04496375578924266,3000,0.0,-0.001319796429015696,0.8032642503711975,2,0.8352424935713118,-0.17003342095631524,96032,1.3197963237762451,499.8648681640625,-0.3093619712999498,-0.23033227294145037,0.8019444539421818,32
0.06687895021037299,3500,0.0,-0.0013025947846472263,1.931357196231951,2,0.8152430978122128,-0.11560143182214233,112032,1.302594780921936,503.08563232421875,-0.265957740808517,-0.18246490922283556,1.9300546014473037,32
0.5657134955462089,4000,0.0,-0.0012501885648816824,2.1804217381680564,3,0.9738480536097817,-0.20160078570552287,128032,1.2501884698867798,505.5427551269531,-1.710172293940559,-0.5951611315284027,2.1791715496031747,32
0.21471592406568185,4500,0.0,-0.0012787552550435066,0.13685278045559812,3,0.9221113497246771,-0.16167015843348054,144032,1.2787551879882812,508.9241638183594,-0.7212098629679531,-0.29350660035634063,0.13557402520055462,32
0.06650450865854486,0,0.0,-0.0011978812981396914,1.428193108736746,0,0.9457670155675783,-0.09430420808530471,32,1.1978812217712402,508.755859375,-0.2717232970153418,-0.16303140896379772,1.4269952274386064,32
0.19975659934779133,500,0.0,-0.001224398147314787,0.3352232830497527,0,1.1291495883109208,-0.11557107492535579,16032,1.224398136138916,511.8730163574219,-0.6702239362057298,-0.30428150597963394,0.3339988849024379,32
0.08301014586628477,1000,0.0,-0.0012115384452044964,1.3052839779121168,0,1.0077776538420882,-0.09821527996427903,32032,1.2115384340286255,516.8006591796875,-0.3169952206972084,-0.1952344208440991,1.3040724394669123,32
0.07567066914291888,1500,0.0,-0.0011770757846534252,0.237245220850742,1,1.0507583755360537,-0.15537672367645428,48032,1.177075743675232,519.0440673828125,-0.36287941573391436,-0.25567897697837905,0.23606814506608859,32
0.12126845412074716,2000,0.0,-0.0011141711147502065,0.18362233022666147,1,1.201518099647315,-0.1872465159958665,64032,1.114171028137207,521.937255859375,-0.4881846528787719,-0.3239539482518012,0.18250815911191126,32
0.02707845391174165,2500,0.0,-0.001173968892544508,0.13716733006892917,2,1.0339254935300426,-0.17547017236302054,80032,1.17396879196167,527.2364501953125,-0.24673158510631765,-0.21366274984807204,0.13599336117638466,32
0.08298518928233424,3000,0.0,-0.0010999634396284819,0.31970743079803804,2,1.0186219459998305,-0.10499899885871855,96032,1.0999634265899658,530.4697875976562,-0.33893900496696006,-0.24451747653283745,0.31860746735840956,32
0.053622099496247896,3500,0.0,-0.0011123367585241795,1.2661426845447057,2,1.057273551864133,-0.16727986666410288,112032,1.1123367547988892,532.5398559570312,-0.3284768337653077,-0.23312890994502594,1.2650303477861815,32
0.072642756787159,4000,0.0,-0.001084845862351358,3.1129237820889903,3,1.2498680357720775,-0.1128702844853251,128032,1.084845781326294,536.4094848632812,-0.28977117840577193,-0.19515596222327075,3.111838936226639,32
0.05140575139729282,4500,0.0,-0.0010521775111556053,0.7695662313962864,3,1.1518081721512052,-0.14266274833607895,144032,1.0521774291992188,539.7711791992188,-0.2675593899480191,-0.2052754172492314,0.7685140538851308,32
0.07006351772046245,0,0.0,-0.0010341375600546598,-0.1569402237216252,0,1.3276069925685174,-0.20276715190811956,32,1.034137487411499,541.22607421875,-0.39515817036408407,-0.2616772086545097,-0.15797436128167985,32
0.04167508589188417,500,0.0,-0.0010808524675667286,1.3094084537205697,0,1.1585705427467818,-0.13556157270886615,16032,1.0808523893356323,545.91015625,-0.2564763598238642,-0.20281286089630157,1.308327601253003,32
0.11154596462006115,1000,0.0,-0.001088372664526105,0.4849604256916793,0,1.140857842328633,-0.10308438316133106,32032,1.0883725881576538,548.233642578125,-0.4348515142046381,-0.24582731272184902,0.4838720530271532,32
0.24637599352355352,1500,0.0,-0.0010194273199886084,5.3062631155883455,1,1.2681566191788305,-0.06338357590720989,48032,1.0194272994995117,550.4515380859375,-0.7615915582282469,-0.29238222733583824,5.305243688268357,32
0.054719623073672355,2000,0.0,-0.0010115399491041899,0.6416781099485049,1,1.1893346572719339,-0.11122825533675496,64032,1.0115399360656738,554.3892822265625,-0.2556276112618434,-0.20589126821651008,0.6406665699994007,32
0.065199125178254,2500,0.0,-0.0009722792310640216,0.1362646253304146,1,1.3340162507651894,-0.1638839047991496,80032,0.9722791910171509,556.1437377929688,-0.31927647903034995,-0.22826205635274163,0.1352923460993506,32
0.04688590024811084,3000,0.0,-0.0010110812727361917,1.97334684280013,2,1.125364785420628,-0.2046966591169621,96032,1.0110812187194824,560.9887084960938,-0.33819261407370504,-0.262298597305562,1.9723357615273938,32
0.05747295520178118,3500,0.0,-0.0009837065590545535,0.6336293531383357,2,1.2657893685760944,-0.20695457403871842,112032,0.9837064743041992,562.9967651367188,-0.37485175138044724,-0.26927926908083466,0.6326456465792811,32
0.09532341725808241,4000,0.0,-0.000959375174716115,-0.050171536814503426,3,1.5324965085732267,-0.13636497703282657,128032,0.9593751430511475,566.7787475585938,-0.405402770064029,-0.28915249768815554,-0.05113091198921954,32
0.048964467513099935,4500,0.0,-0.000938839977607131,0.9569496867921025,3,1.25438000108296,-0.11276511438609305,144032,0.9388399124145508,570.6624755859375,-0.26463701331340417,-0.19936148899332692,0.9560108468144953,32
0.0627075906082935,5000,0.0,-0.0009364649304188788,1.4783863100699182,3,1.3675888799886886,-0.13394554402839276,160032,0.9364649057388306,573.0258178710938,-0.3238185946647718,-0.2159047720091621,1.4774498451394993,32
0.09091174812080303,0,0.0,-0.0009666718542575836,3.653336622890585,0,1.1924247867161046,-0.09954640455725894,32,0.9666718244552612,574.1814575195312,-0.34764766341140785,-0.18180066916920623,3.6523699510363272,32
0.05288548790824714,500,0.0,-0.0009323268313892186,0.33294033659749817,0,1.2700032272150115,-0.19938875423758873,16032,0.9323267936706543,576.0691528320312,-0.3394705636019353,-0.2608330565068172,0.33200800976610895,32
