batch_size,bc/l2_loss,bc/l2_norm,rollout/return_min,dagger/round_timestep_count,bc/neglogp,bc/loss,dagger/mean_episode_reward,dagger/total_timesteps,bc/ent_loss,bc/batch,rollout/return_std,bc/epoch,dagger/round_episode_count,bc/prob_true_act,rollout/return_max,bc/entropy,bc/samples_so_far,rollout/return_mean,dagger/round_num
32,0.0,46.50014877319336,-5.494818751001731,5160,20.367646116286636,20.363389300637067,-0.21046990200877194,5160,-0.004256815649569035,0,0.5501504388416636,0,25,0.00030514746243977476,-4.134317758493125,4.256815433502197,32,-4.712806192960125,0
32,0.0,63.37083435058594,-4.454889512155205,,2.7594565685346586,2.755415268379436,,,-0.004041300155222416,500,0.06925550754255785,3,,0.07072546670773319,-4.240374790737405,4.041299819946289,16032,-4.333157100249082,
32,0.0,67.27273559570312,-4.8477426279569045,5200,3.2585105057357984,3.2545512239000933,-0.2159860649934182,10360,-0.003959281835705042,0,0.37370738535680703,0,13,0.06064160571475079,-3.7624690167722292,3.9592814445495605,32,-4.13472079023486,1
32,0.0,88.28428649902344,-3.774531756644137,,2.234514852433952,2.231004043861779,,,-0.0035108085721731186,500,0.07945914381722713,1,,0.11310302266563901,-3.545590090332553,3.5108084678649902,16032,-3.6480197875294835,
32,0.0,113.07778930664062,-4.29181452607736,,3.0406325220269985,3.0376856001699246,,,-0.002946921857073903,1000,1.1066448181819426,3,,0.17900319135977577,-1.6182934861863032,2.9469218254089355,32032,-3.0859691038611343,
32,0.0,127.42850494384766,-4.199393085204065,5200,2.393746742214937,2.391188928559352,-0.17553876770230442,15560,-0.0025578136555850506,0,0.6842634536645978,0,13,0.2478374730516552,-2.4137608441524208,2.5578136444091797,32,-3.769564232719131,2
32,0.0,147.41600036621094,-4.54718936374411,,0.7222802276490828,0.7203692957526645,,,-0.001910931896418333,500,1.768907756703367,1,,0.5427990681042373,-0.3038159580246429,1.9109318256378174,16032,-1.7372742059800657,
32,0.0,165.25286865234375,-0.9281506796251051,,0.5164229592178845,0.5150989225936019,,,-0.0013240366242825985,1000,0.284847036717755,2,,0.9177139040804749,-0.1409728600847302,1.3240365982055664,32032,-0.4821061026974348,
32,0.0,180.04832458496094,-0.5416930788924219,,-0.2584635576696282,-0.25928249679246523,,,-0.0008189391228370368,1500,0.13443626657084776,3,,1.6688662979295064,-0.12664499871607404,0.8189390897750854,48032,-0.33884061128737814,
32,0.0,191.51541137695312,-0.4099996031727642,5056,-0.5750772466298835,-0.5755333881124565,-0.14396358973213602,20616,-0.0004561414825730026,0,0.06261993772394385,0,14,2.427227918148634,-0.2479146377881989,0.45614147186279297,32,-0.32605058971203105,3
32,0.0,201.66781616210938,-3.7513830484822392,,-0.5317042154075236,-0.5318822552090634,,,-0.00017803980153985322,500,1.5348828752574135,0,,2.830932048716445,-0.25393875670124544,0.1780397891998291,16032,-2.2457064493428334,
32,0.0,210.0098114013672,-3.920881766360253,,1.102852518786165,1.1029919854331074,,,0.00013946664694231004,1000,1.67244493047263,1,,3.989529507259265,-0.3342593995112111,-0.13946664333343506,32032,-1.8553100507346243,
32,0.0,216.1970977783203,-2.575675393920392,,-0.3865155395346595,-0.3861220910498308,,,0.00039344848482869565,1500,0.9426232416377853,2,,5.235006287762898,-0.1340193028227077,-0.39344847202301025,48032,-0.6955522978933004,
32,0.0,219.78695678710938,-0.3600671607564436,,-0.4390970286939921,-0.4385350263937073,,,0.0005620023002848029,2000,0.06734143848970245,3,,6.365901112499768,-0.16690738510078518,-0.5620023012161255,64032,-0.25747612869308795,
32,0.0,223.46224975585938,-3.0085476592648774,,-1.6903636884613338,-1.6897010295156765,,,0.0006626589456573129,2500,0.9692204476421395,3,,6.7396801748546205,-0.34458800553693436,-0.6626589298248291,80032,-1.144682682164421,
32,0.0,224.0983428955078,-0.6071777879042202,5358,-0.03829224465359149,-0.03760901849661169,-0.24342173884312313,25974,0.0006832261569797993,0,0.20365376560970627,0,15,7.301230193273581,-0.08127029572460742,-0.6832261085510254,32,-0.4297130429331446,4
32,0.0,227.9660186767578,-3.5204725793446414,,-0.7149037105884278,-0.7140533897365319,,,0.0008503208518959582,500,1.3255273456594563,0,,7.809395338056376,-0.20636728345562005,-0.8503208160400391,16032,-1.326349233221117,
32,0.0,230.3026123046875,-0.6498353750102979,,-2.0941302446386185,-2.09323784244185,,,0.0008924021967686713,1000,0.12638630267931011,1,,9.216218329016186,-0.2537569107953459,-0.892402172088623,32032,-0.45418391171333494,
32,0.0,234.05955505371094,-1.608579353953246,,-2.0016058054392785,-2.0005797538546473,,,0.0010260515846312046,1500,0.4321207981486978,1,,9.898483506357607,-0.4773241411385243,-1.0260515213012695,48032,-0.7553034504773677,
32,0.0,236.48646545410156,-1.2252543204667745,,-1.5417077210126695,-1.540639587850335,,,0.0010681331623345613,2000,0.375257948559862,2,,9.986732602789298,-0.1913865717142471,-1.0681331157684326,64032,-0.4937047223553236,
32,0.0,238.2394256591797,-0.49539741845728713,,-2.360212092171095,-2.3590874304060336,,,0.0011246617650613189,2500,0.11669307485047824,3,,11.914857962207211,-0.16952456618128053,-1.1246616840362549,80032,-0.27028516432073957,
32,0.0,240.34730529785156,-4.104002505890094,,-2.0575757042807314,-2.0564162081409965,,,0.0011594961397349834,3000,1.5190205928894922,3,,11.605189066861438,-0.17181925275326648,-1.1594960689544678,96032,-1.0845845716534313,
32,0.0,241.2519989013672,-4.486250306479633,5124,-0.9920808512261728,-0.9909053539168681,-0.1794436595269612,31098,0.0011754973093047738,0,1.6662876749410331,0,14,10.507736015024449,-0.11986800360318739,-1.17549729347229,32,-1.474567449351889,5
32,0.0,243.00205993652344,-0.16408511612098664,,-1.9250196034931113,-1.9237747412784492,,,0.0012448622146621346,500,0.027354928328729898,0,,11.057207721749508,-0.09089456252331729,-1.2448621988296509,16032,-0.12488234085394652,
32,0.0,245.58975219726562,-0.5573047880607191,,-0.5965952934515348,-0.5952880712742603,,,0.0013072221772745252,1000,0.1754334818527093,1,,12.334324343995714,-0.14928248577052727,-1.3072221279144287,32032,-0.3354642746169702,
32,0.0,248.05409240722656,-0.4915287450985488,,0.3908220770937252,0.39212724116452513,,,0.0013051640707999468,1500,0.11642546526406133,1,,8.703220806195716,-0.17115386950899847,-1.3051639795303345,48032,-0.27550092303663404,
32,0.0,249.90455627441406,-0.26592915772198467,,-2.0606278016475983,-2.0592133259179093,,,0.001414475729689002,2000,0.02901036983131004,2,,15.014678891330236,-0.17476619064473198,-1.414475679397583,64032,-0.2172129426653555,
32,0.0,251.91336059570312,-4.265907267457806,,4.420256744538613,4.421707566994422,,,0.0014508224558085203,2500,1.5992337458277748,2,,14.504055337918196,-0.16539821847254643,-1.450822353363037,80032,-1.0859787530105678,
32,0.0,254.02430725097656,-3.2001531642163172,,-2.1971623864811085,-2.1957223547943108,,,0.001440031686797738,3000,1.1700372741059208,3,,15.727745562798408,-0.20762831431784434,-1.44003164768219,96032,-0.8634711900864204,
32,0.0,256.4832458496094,-0.43013243567111203,,-2.4444056040901216,-2.442903873796155,,,0.0015017302939668298,3500,0.11993619625157291,3,,15.97170292711809,-0.10753611001564423,-1.50173020362854,112032,-0.19191096094509702,
32,0.0,257.606201171875,-0.3145533111273835,5279,-2.607103422726543,-2.60559389842678,-0.16338372255365052,36377,0.001509524299763143,0,0.09306539971070518,0,15,16.29675281846153,-0.0653666602447629,-1.5095242261886597,32,-0.16629491040439462,6
32,0.0,259.7481994628906,-1.1897947187317186,,-2.267703557731906,-2.266162721203031,,,0.0015408365288749337,500,0.43251729258794547,0,,16.004736393382515,-0.06871242967099533,-1.5408364534378052,16032,-0.47088281009637284,
32,0.0,261.02532958984375,-0.5480405538983177,,-0.6057463581506282,-0.6042814472289875,,,0.0014649109216406941,1000,0.1857726529199428,0,,15.370830079458457,-0.0792433103415533,-1.464910864830017,32032,-0.2789626094505365,
32,0.0,263.96600341796875,-0.8307624884255347,,0.03600615068332624,0.03753135729109269,,,0.0015252066077664495,1500,0.26951394390613964,1,,14.690744832969553,-0.14245174181451148,-1.5252065658569336,48032,-0.4233428970739624,
32,0.0,265.3173828125,-1.3806828439865058,,-1.9489136164715113,-1.9473124032314466,,,0.0016012132400646806,2000,0.49850707014075085,1,,16.824916527192784,-0.09344131557736546,-1.6012132167816162,64032,-0.3848482311976113,
32,0.0,266.64556884765625,-0.42821737437770935,,-2.466813982884494,-2.4652570934976463,,,0.0015568893868476152,2500,0.11563779495718594,2,,15.5183947516044,-0.13688987215573434,-1.556889295578003,80032,-0.2387230307533173,
32,0.0,268.970458984375,-0.76119518262567,,-2.8863980705341783,-2.884805270280176,,,0.0015928002540022135,3000,0.25584190342861607,2,,18.745197467114917,-0.14470742638332013,-1.5928001403808594,96032,-0.4168943218737695,
32,0.0,270.3918762207031,-0.5639920258763595,,-2.0904804067827074,-2.088867549100077,,,0.0016128576826304197,3500,0.1716275687299101,3,,19.35991170580673,-0.08318267308095528,-1.6128575801849365,112032,-0.2506469105654105,
32,0.0,272.6926574707031,-0.40760386113106506,,-1.8328923789164868,-1.8312146948962358,,,0.0016776840202510357,4000,0.08014372047746648,3,,20.48828051226122,-0.18314811084565008,-1.67768394947052,128032,-0.26730588113714476,
32,0.0,274.2275085449219,-0.6585422959906282,,-1.16334207180184,-1.1617315454524444,,,0.0016105263493955135,4500,0.1859034450937003,3,,17.330986619727415,-0.09410300361196278,-1.6105263233184814,144032,-0.33360740301977787,
32,0.0,274.1893005371094,-0.354880909613712,5062,-2.4783047469135466,-2.4766843201395217,-0.18908051859873992,41439,0.0016204267740249634,0,0.09574084669690738,0,13,18.603041765747708,-0.1056887872509833,-1.6204266548156738,32,-0.19915534387364459,7
32,0.0,276.3596496582031,-0.41941990455961786,,-2.9770865496794094,-2.9753741835557257,,,0.0017123661236837506,500,0.11461069214414642,0,,22.424355214947287,-0.12120286202116404,-1.712365984916687,16032,-0.3000202263065148,
32,0.0,278.167236328125,-0.3752236412910861,,-2.6784521670212955,-2.676777734480983,,,0.0016744325403124094,1000,0.08743821473562616,0,,19.504811872359276,-0.13610601337859407,-1.6744325160980225,32032,-0.20602786272138474,
32,0.0,280.9849853515625,-0.49815123793450766,,-2.284308212560018,-2.282633572567602,,,0.001674639992415905,1500,0.14140260594379075,1,,19.99177786653242,-0.11900446343497606,-1.6746399402618408,48032,-0.22030847453679597,
32,0.0,282.4273376464844,-0.6694835585249166,,-1.4329505373891194,-1.4312382051422943,,,0.001712332246825099,2000,0.16827279007010365,1,,20.01999231804696,-0.205104118987947,-1.7123321294784546,64032,-0.35952088865651605,
32,0.0,283.8397521972656,-0.570463967473188,,-1.1347838705284388,-1.1330328143546224,,,0.0017510561738163233,2500,0.15976143950164867,1,,17.465272937408614,-0.16929436446662294,-1.7510560750961304,80032,-0.31336596321834803,
32,0.0,285.9984130859375,-0.4197663991799345,,-1.0638033860750817,-1.0620937820213237,,,0.0017096040537580848,3000,0.11796135089008038,2,,18.414814693655153,-0.11381857831656816,-1.709604024887085,96032,-0.2818523989559253,
32,0.0,287.75238037109375,-0.29207476667215815,,-2.6892432619399704,-2.687535767448259,,,0.0017074944917112589,3500,0.07994698393734329,2,,19.040666653767182,-0.0738784359782585,-1.7074943780899048,112032,-0.2030753535713302,
32,0.0,290.69793701171875,-0.34557053340540733,,-3.017149684270688,-3.015406195674867,,,0.0017434885958209634,4000,0.09349122575037801,3,,21.899395708767898,-0.09202045124038705,-1.7434885501861572,128032,-0.16734231759655813,
32,0.0,291.35894775390625,-0.23175973931938643,,-3.103490452005947,-3.1017253142348027,,,0.0017651377711445093,4500,0.05098996055024914,3,,23.365518661916795,-0.09103704554036085,-1.7651376724243164,144032,-0.14217587828061368,
32,0.0,293.371337890625,-0.4526703842857387,,-2.230723614654119,-2.228883416474412,,,0.0018401981797069311,5000,0.14393682327049087,3,,20.469485856660466,-0.054080723517472507,-1.840198040008545,160032,-0.21593451247426856,
32,0.0,295.05816650390625,-0.3886103465774795,5083,-2.3272737290990246,-2.3255064080749346,-0.1816947305431733,46522,0.0017673210240900517,0,0.11408684782867301,0,13,22.438645014819745,-0.07970423546430538,-1.767320990562439,32,-0.1681050693983707,8
32,0.0,296.0782165527344,-0.425358996817522,,-1.4491215301991953,-1.4473313991061925,,,0.0017901310930028558,500,0.1439839759226658,0,,22.27521349581086,-0.026558758512692293,-1.7901309728622437,16032,-0.18197467851186958,
32,0.0,297.92669677734375,-0.46218399106510333,,-3.2210435986414243,-3.2191591960506205,,,0.001884402590803802,1000,0.1348172217567596,0,,25.656947021454762,-0.08904152391551179,-1.8844025135040283,32032,-0.24657757255627075,
32,0.0,300.6968078613281,-0.30966665609958,,-2.7362795689526065,-2.7344566698568924,,,0.0018228990957140923,1500,0.09142603400291882,1,,19.136338260897396,-0.08411018487458932,-1.8228989839553833,48032,-0.1886802081440692,
32,0.0,302.34881591796875,-0.41432107468426693,,-2.869406147187245,-2.867604420662527,,,0.0018017265247181058,2000,0.12903315137151772,1,,20.87621069754529,-0.06309517073441384,-1.8017264604568481,64032,-0.16703984265750477,
32,0.0,304.4808349609375,-0.498525335402519,,-2.872563413133354,-2.8707377452156257,,,0.001825667917728424,2500,0.17131173925089235,1,,22.10937864743535,-0.07093434392299969,-1.8256678581237793,80032,-0.22064292991926776,
32,0.0,305.6139221191406,-0.22066573648771737,,-1.284042209095913,-1.282110308820973,,,0.001931900274939835,3000,0.05081811329221514,2,,20.35990106537521,-0.07932558111497201,-1.931900143623352,96032,-0.14372317142551766,
32,0.0,307.84368896484375,-0.14653665738296695,,-3.211424875542829,-3.209533256715471,,,0.0018916188273578882,3500,0.025569596677365927,2,,25.84399780036099,-0.08160821420824504,-1.8916187286376953,112032,-0.10984105386160081,
32,0.0,311.1539611816406,-0.19152367927927116,,-2.8967365381967785,-2.8948440305384384,,,0.0018925076583400369,4000,0.03734924834201645,2,,25.054605149566502,-0.08336624326875608,-1.892507553100586,128032,-0.1238597835877954,
32,0.0,312.6419372558594,-0.31050171435344964,,-2.646457703093536,-2.6445753600061908,,,0.0018823430873453617,4500,0.08582954160940658,3,,23.48362442678761,-0.052227847972972086,-1.882343053817749,144032,-0.18467825836414703,
32,0.0,315.0766296386719,-0.2923594909880194,,-2.2118770244780883,-2.209976011283505,,,0.0019010131945833564,5000,0.06492971911600683,3,,22.026743536752605,-0.0947196251800051,-1.9010131359100342,160032,-0.1913762274369219,
32,0.0,317.7331237792969,-0.42307436194550974,,-2.674347008086415,-2.672396128970804,,,0.0019508791156113148,5500,0.13800885634466725,3,,25.357545692721946,-0.056770190349197946,-1.9508789777755737,176032,-0.2240386156607201,
32,0.0,318.70233154296875,-0.20512221377066453,5035,-2.7947604610135555,-2.7927628437073677,-0.2146048568762266,51557,0.001997617306187749,0,0.05922562388546985,0,13,25.82204532531505,-0.062209198498749174,-1.997617244720459,32,-0.12954495176927594,9
32,0.0,319.9206848144531,-0.27096721960151626,,-3.2048343106503827,-3.202818743032892,,,0.0020155676174908876,500,0.0641904580319571,0,,28.62474615482327,-0.09593301272434474,-2.0155675411224365,16032,-0.14825299574440579,
32,0.0,321.7552795410156,-0.27024114304731484,,-0.6183829244842833,-0.616347338786543,,,0.0020355856977403164,1000,0.06880443327490043,0,,24.068619578043652,-0.08683054573339177,-2.035585641860962,32032,-0.1332788889958465,
32,0.0,323.87652587890625,-0.3223265119304415,,-2.2409126740599756,-2.2388291797320132,,,0.0020834943279623985,1500,0.09786248018494788,0,,30.483003819521855,-0.055233224594303465,-2.083494186401367,48032,-0.17579070381307246,
32,0.0,325.0684509277344,-0.43707391346470104,,-2.910953064421153,-2.9088848998955994,,,0.002068164525553584,2000,0.14354569226351288,1,,32.38465497962308,-0.1023040684112857,-2.068164348602295,64032,-0.26030344375521963,
32,0.0,327.2601318359375,-0.22978004615288228,,-2.4175913156746005,-2.4155481217699175,,,0.002043193904682994,2500,0.06283346589217176,1,,27.171912063450378,-0.06730324000818655,-2.043193817138672,80032,-0.14522012391971656,
32,0.0,329.46612548828125,-0.4132364727156528,,-2.93445873707779,-2.9323462248338785,,,0.002112512243911624,3000,0.12722088024160044,1,,31.35413274699157,-0.06651957405119902,-2.1125121116638184,96032,-0.2504744658166601,
32,0.0,330.4809875488281,-0.3234862009921926,,-1.8488140882674144,-1.8467483102559583,,,0.002065778011456132,3500,0.09825582951365881,2,,26.513694466274593,-0.07116190865053795,-2.0657780170440674,112032,-0.19337408317978771,
32,0.0,332.6359558105469,-0.4512510122767708,,-2.574867178129381,-2.572808590393862,,,0.002058587735518813,4000,0.16180354852725007,2,,29.375706418554955,-0.06774345156736672,-2.0585875511169434,128032,-0.2981308053040266,
32,0.0,334.2507019042969,-0.23670738239889033,,-3.134051959618186,-3.1319842491123877,,,0.002067710505798459,4500,0.07549662337836363,2,,30.158242764111385,-0.05269549477452529,-2.0677103996276855,144032,-0.17461781638776303,
32,0.0,336.76312255859375,-0.3414068430301995,,-3.4421411687022054,-3.4400400954278165,,,0.0021010732743889093,5000,0.0985907740142462,3,,31.803560089264963,-0.08626641298542381,-2.1010732650756836,160032,-0.21162466950881936,
32,0.0,338.05828857421875,-0.3513217645158875,,4.986648458322488,4.988881780566626,,,0.0022333222441375256,5500,0.10775963655793201,3,,30.623367346172436,-0.08295094990899088,-2.2333221435546875,176032,-0.18600824960012688,
32,0.0,340.2677001953125,-0.36638660325843375,,-2.3479227862506313,-2.3458103382679774,,,0.0021124479826539755,6000,0.0985334601572099,3,,27.220633591078823,-0.09743197642819723,-2.11244797706604,192032,-0.1795266651410202,
32,0.0,340.97796630859375,-0.3486705993200303,5082,-3.0218996850258804,-3.0197773298665083,-0.1782366380095482,56639,0.0021223551593720913,0,0.08517643107240373,0,20,28.612100832623053,-0.09759804817258555,-2.1223549842834473,32,-0.2320522289697692,10
32,0.0,342.40972900390625,-0.20060797463156632,,-2.3922944086768734,-2.390232869347285,,,0.0020615393295884132,500,0.04843948095920332,0,,29.34652084399186,-0.04949828136523138,-2.0615391731262207,16032,-0.12581946314421658,
32,0.0,344.3273010253906,-0.4252743223114521,,-2.6270884079212964,-2.624984311806661,,,0.0021040961146354675,1000,0.14721066499937835,0,,28.699220498088415,-0.08845754709545872,-2.104095935821533,32032,-0.25706050212193077,
32,0.0,346.1377868652344,-0.19787186602479778,,-2.6985301601584246,-2.696349658805429,,,0.002180501352995634,1500,0.04671468515248044,0,,35.740061986973615,-0.08319811953697354,-2.1805012226104736,48032,-0.1432698902754055,
32,0.0,348.1471252441406,-0.29312588023458375,,-1.1501011465016013,-1.1479626680529869,,,0.002138478448614478,2000,0.07938572890385324,1,,32.32428148022411,-0.06448629301667097,-2.1384782791137695,64032,-0.1396404254925983,
32,0.0,350.79473876953125,-0.4097267952884067,,-3.0256195317197894,-3.0235029223550414,,,0.002116609364748001,2500,0.13337445055165884,1,,31.384348627071773,-0.09649497486680048,-2.1166093349456787,80032,-0.23780677188569826,
32,0.0,352.2106628417969,-0.43976371234202816,,-3.298402087391209,-3.296271552658495,,,0.0021305347327142954,3000,0.14109716060111305,1,,30.847405604553778,-0.06430841269684606,-2.1305346488952637,96032,-0.19891968995125353,
32,0.0,352.8028259277344,-0.4233093420880323,,-2.1359736649497925,-2.133766728936839,,,0.00220693601295352,3500,0.1155700078625158,1,,32.22994991672526,-0.08989669998481986,-2.2069358825683594,112032,-0.2086484829778783,
32,0.0,354.6451721191406,-0.2629222051582474,,7.471472313897049,7.473724107760301,,,0.0022517938632518053,4000,0.08115940637802178,2,,30.557396802165922,-0.04894785931537626,-2.25179386138916,128032,-0.12496234816790093,
32,0.0,356.80126953125,-0.27446100001725426,,-1.0766572275348747,-1.0744989512637997,,,0.0021582762710750103,4500,0.08102816261037263,2,,31.117126583342,-0.07539445134170819,-2.158276081085205,144032,-0.14797149722471659,
32,0.0,358.5335388183594,-0.34378883581302944,,2.0153084567738406,2.0175577591163747,,,0.0022493023425340652,5000,0.10486670092556588,2,,32.751459848660154,-0.05315974835139059,-2.2493021488189697,160032,-0.16950076978537254,
32,0.0,360.7065124511719,-0.4495172529695992,,-3.476808179720983,-3.4745829928123655,,,0.0022251869086176157,5500,0.10954947103651275,3,,34.74368799898812,-0.1430267361611186,-2.225186824798584,176032,-0.265948588395986,
32,0.0,361.538818359375,-0.23946495468044304,,-3.145311944306483,-3.143040653205132,,,0.0022712911013513803,6000,0.05963278800736805,3,,34.653249279407774,-0.0767114050413511,-2.2712910175323486,192032,-0.19466830246401515,
32,0.0,364.1863098144531,-0.3179532064823434,,-1.5518709013017586,-1.5495614257420174,,,0.0023094755597412586,6500,0.09571330972881596,3,,35.90716426474099,-0.06533102822504588,-2.3094754219055176,208032,-0.17912246122468786,
32,0.0,365.6709289550781,-0.15809956755765597,,-3.3104478358070075,-3.3080981652962684,,,0.002349670510739088,7000,0.03315946226791092,3,,35.08990259926193,-0.062283297833346296,-2.34967041015625,224032,-0.1255912572189118,
32,0.0,365.8625183105469,-0.2926293117197929,5200,-1.5933793409089085,-1.591028058744454,-0.1753196521447255,61839,0.00235128216445446,0,0.06081359963992837,0,13,35.67840651792217,-0.13882412048769766,-2.3512821197509766,32,-0.21766797818345368,11
